,Kód obce,Název obce,Název MOMC,Název části obce,Název ulice,Souřadnice Y,Souřadnice X,latitude,longitude
3969,554782,Praha,Praha 5,Hlubočepy,Na Habrové,745697.6776923077,1048838.8284615385,50.03202843378024,14.392403826831304
3970,554782,Praha,Praha 5,Hlubočepy,Na Placích,745818.953,1047599.258,50.04291994352863,14.388360610424185
3971,554782,Praha,Praha 5,Hlubočepy,Na Zlíchově,744395.0806666667,1047396.6223333334,50.046474036412135,14.407667840209538
3972,554782,Praha,Praha 5,Hlubočepy,Na srpečku,745285.8704761905,1048299.8490476189,50.03733512675154,14.39707005754728
3973,554782,Praha,Praha 5,Hlubočepy,Na Žvahově,744962.2138888888,1047607.0794444444,50.04390316740263,14.400224829235453
3974,554782,Praha,Praha 5,Hlubočepy,Nad Zlíchovem,744681.3880645161,1047512.8896774194,50.045086973973596,14.403929373251094
3975,554782,Praha,Praha 5,Hlubočepy,Nad konečnou,744642.11,1047722.17,50.04327113383879,14.404871625788404
3976,554782,Praha,Praha 5,Hlubočepy,Nad pomníkem,744867.0621428572,1047668.3021428572,50.04347472043985,14.401657625622406
3977,554782,Praha,Praha 5,Hlubočepy,Noutonická,745082.6979166666,1047670.8533333334,50.0431871426091,14.398680072720497
3978,554782,Praha,Praha 5,Hlubočepy,Novotného,747686.79,1049044.2149999999,50.027750950130304,14.365293948190681
3979,554782,Praha,Praha 5,Hlubočepy,Nový Zlíchov,744433.16,1047166.9,50.04847344738022,14.406703244789172
3980,554782,Praha,Praha 5,Hlubočepy,Nádražní,744177.16,1047042.02,50.04989994457749,14.410006400905033
3981,554782,Praha,Praha 5,Hlubočepy,Návětrná,748174.13,1049250.63,50.02531175978653,14.358951454884613
3982,554782,Praha,Praha 5,Hlubočepy,Ondrákové,747975.2966666667,1048958.2833333334,50.02816066120196,14.361140781964506
3983,554782,Praha,Praha 5,Hlubočepy,Peškova,747223.1566666667,1048734.7266666668,50.03107861662599,14.371112221762102
3984,554782,Praha,Praha 5,Hlubočepy,Pivcova,747112.8183333334,1048693.3316666668,50.03158319705966,14.37255868440834
3985,554782,Praha,Praha 5,Hlubočepy,Pod Ateliéry,745532.7050000001,1049042.21,50.03041969606527,14.395072975969173
3986,554782,Praha,Praha 5,Hlubočepy,Pod Habrovou,745422.5464705882,1048604.6723529412,50.03445216165819,14.3957615149947
3987,554782,Praha,Praha 5,Hlubočepy,Pod třešněmi,747101.2696875,1049119.086875,50.02780541696222,14.373532280542307
3988,554782,Praha,Praha 5,Hlubočepy,Pod útesy,745506.716,1047731.604,50.04212502347453,14.392931599228774
3989,554782,Praha,Praha 5,Hlubočepy,Pod Žvahovem,745012.6365517242,1047715.1232758621,50.042878893950714,14.399733511593972
3990,554782,Praha,Praha 5,Hlubočepy,Podbělová,746979.168,1049016.966,50.0288653102179,14.37502524389353
3991,554782,Praha,Praha 5,Hlubočepy,Pražského,746342.5707407407,1048271.1359259258,50.03629166259323,14.382402475599266
3992,554782,Praha,Praha 5,Hlubočepy,Prosluněná,744545.35,1047338.8550000001,50.0468041193922,14.405479210431155
3993,554782,Praha,Praha 5,Hlubočepy,Renoirova,746463.140967742,1048214.9132258064,50.036644060687514,14.380627776717496
3994,554782,Praha,Praha 5,Hlubočepy,Roblínská,745779.71,1047960.8620000001,50.03974747188219,14.389593724418276
3995,554782,Praha,Praha 5,Hlubočepy,Schránilova,747766.83,1049055.23,50.027554199254475,14.36420843517137
3996,554782,Praha,Praha 5,Hlubočepy,Silurská,746166.2384615385,1048462.3476923077,50.034805521248686,14.385206034213477
3997,554782,Praha,Praha 5,Hlubočepy,Skalní,745164.8904545455,1048600.4663636363,50.034806171414296,14.399316425040183
3998,554782,Praha,Praha 5,Hlubočepy,Slavínského,746090.7566666667,1048813.9833333334,50.03176643219495,14.386921195309043
3999,554782,Praha,Praha 5,Hlubočepy,Slivenecká,745742.2581333333,1048051.8775999999,50.03898286087621,14.39028540835306
4000,554782,Praha,Praha 5,Hlubočepy,Smaragdová,747812.51,1049356.83,50.02481172906457,14.364153934838304
4001,554782,Praha,Praha 5,Hlubočepy,Strakonická,744123.72,1047028.4525,50.050086364396236,14.410719781189552
4002,554782,Praha,Praha 5,Hlubočepy,Tilleho náměstí,746747.015,1048398.865,50.03465628352098,14.37705385586433
4003,554782,Praha,Praha 5,Hlubočepy,Trnkovo náměstí,747402.2066666667,1048749.47,50.03072674139025,14.36866478454479
4004,554782,Praha,Praha 5,Hlubočepy,Tréglova,746913.7285714286,1048453.2271428572,50.033966856425515,14.374852510571284
4005,554782,Praha,Praha 5,Hlubočepy,Třebotovská,745842.915,1048025.54,50.03909368529273,14.388843113545882
4006,554782,Praha,Praha 5,Hlubočepy,U akátů,747254.359375,1048948.02,50.029140487050554,14.371088640146834
4007,554782,Praha,Praha 5,Hlubočepy,U náhonu,748365.445,1048969.4383333332,50.0275801730767,14.355768210397608
4008,554782,Praha,Praha 5,Hlubočepy,U sídliště,747245.5525000001,1048897.9725,50.029597082653666,14.371114710820661
4009,554782,Praha,Praha 5,Hlubočepy,U šípků,747204.1222727272,1049088.4159090908,50.02795192455271,14.372051639407498
4010,554782,Praha,Praha 5,Hlubočepy,V Klukovicích,747738.2466666667,1048013.2028571429,50.036870110001516,14.362609631891935
4011,554782,Praha,Praha 5,Hlubočepy,V bokách I,745676.2976470588,1048254.3670588235,50.03726041447988,14.391584081579943
4012,554782,Praha,Praha 5,Hlubočepy,V bokách II,745790.0803703703,1048277.118888889,50.03691788784781,14.390054031351923
4013,554782,Praha,Praha 5,Hlubočepy,V bokách III,745574.384,1048246.475,50.03745597899039,14.392978373732372
4014,554782,Praha,Praha 5,Hlubočepy,V javoříčku,747225.4976190475,1049021.9928571428,50.02851719596137,14.371629116047801
4015,554782,Praha,Praha 5,Hlubočepy,V násypu,744742.765,1047581.5458333334,50.04440009205204,14.403211354419094
4016,554782,Praha,Praha 5,Hlubočepy,V remízku,747357.6968181818,1048996.2395454545,50.028583729636885,14.369752109717508
4017,554782,Praha,Praha 5,Hlubočepy,V zálesí,747055.3033333333,1049076.4158333333,50.02824207117982,14.374086234149804
4018,554782,Praha,Praha 5,Hlubočepy,Voskovcova,747447.0522727272,1048843.1931818181,50.02983674899821,14.368223990953933
4019,554782,Praha,Praha 5,Hlubočepy,Vítové,747947.435,1048868.255,50.02899683440271,14.361353685443783
4020,554782,Praha,Praha 5,Hlubočepy,Výhledová,744495.6849999999,1047363.39,50.04664655262488,14.406212945073058
4021,554782,Praha,Praha 5,Hlubočepy,Wassermannova,747517.7859090909,1048913.363181818,50.02912463235259,14.367380238550611
4022,554782,Praha,Praha 5,Hlubočepy,Werichova,747388.3388888888,1048679.6238888889,50.03136590790992,14.368722941624782
4023,554782,Praha,Praha 5,Hlubočepy,Za Knotkem,748269.7599999999,1048575.64,50.031205468592304,14.356337060988633
4024,554782,Praha,Praha 5,Hlubočepy,Zbraslavská,744747.5833333334,1048087.5499999999,50.03988719197577,14.404109435352892
4025,554782,Praha,Praha 5,Hlubočepy,Záhorského,747110.9025,1048850.4425,50.03018624506641,14.372885541472595
4026,554782,Praha,Praha 5,Hlubočepy,none,746268.085,1047916.16,50.039544960142926,14.38275442292414
4027,554782,Praha,Praha 5,Hlubočepy,náměstí Olgy Scheinpflugové,747872.705,1048789.705,50.02978855670658,14.362236563242892
4028,554782,Praha,Praha 5,Hlubočepy,Šejbalové,747004.50375,1048931.78375,50.02959279572574,14.374512133230564
4029,554782,Praha,Praha 5,Hlubočepy,Štěpařská,746894.2545833333,1048903.6812500001,50.02997883351804,14.37598275842332
4030,554782,Praha,Praha 5,Hlubočepy,Švábova,745331.9609090909,1048329.1627272726,50.037017403312944,14.396488594086843
4031,554782,Praha,Praha 5,Hlubočepy,Žvahovská,744938.0471428571,1047562.0285714286,50.04433411563203,14.400473157901796
4032,554782,Praha,Praha 5,Jinonice,Barvitiova,746680.0666666668,1045884.63,50.05713183798774,14.373172668324177
4033,554782,Praha,Praha 5,Jinonice,Bochovská,747254.7111111111,1046293.3555555554,50.05278365718309,14.366005430230317
4034,554782,Praha,Praha 5,Jinonice,Bohumila Šimůnka,746586.7572,1045834.8123999999,50.05769043805251,14.374368244154976
4035,554782,Praha,Praha 5,Jinonice,Brzorádových,748501.0583333332,1045657.6549999999,50.05690809048338,14.347546865575993
4036,554782,Praha,Praha 5,Jinonice,Butovická,747429.0428571429,1046470.7555555556,50.05098881642211,14.36393356593756
4037,554782,Praha,Praha 5,Jinonice,Břežánecká,748279.9577272728,1045792.9795454546,50.05597578401275,14.35086485407747
4038,554782,Praha,Praha 5,Jinonice,Chmelařská,748656.3338888888,1045621.8744444445,50.05703504460906,14.345330265363328
4039,554782,Praha,Praha 5,Jinonice,Do polí,746847.4966666667,1046041.6233333334,50.055527378717514,14.371156786076686
4040,554782,Praha,Praha 5,Jinonice,Hlubocká,748088.605,1045960.1475,50.05472307865354,14.353832232107273
4041,554782,Praha,Praha 5,Jinonice,K Nové Vsi,748089.89,1047314.66,50.042657928826955,14.356409402027893
4042,554782,Praha,Praha 5,Jinonice,K Opatřilce,748399.9225,1047853.035,50.0374805738645,14.35315330362496
4043,554782,Praha,Praha 5,Jinonice,K rovinám,747300.7455,1046357.692,50.05215392279806,14.365491794047967
4044,554782,Praha,Praha 5,Jinonice,Karlštejnská,747642.378,1046129.8416666667,50.053762108303935,14.360329896504641
4045,554782,Praha,Praha 5,Jinonice,Kačírkova,746452.1409090909,1045952.5554545454,50.056807495307744,14.37645571804759
4046,554782,Praha,Praha 5,Jinonice,Klikatá,747067.2792592592,1045861.4414814814,50.05686140515551,14.36777160949078
4047,554782,Praha,Praha 5,Jinonice,Kloudova,746769.0372727272,1045792.1386363637,50.05784603888335,14.371764904910608
4048,554782,Praha,Praha 5,Jinonice,Kohoutových,747299.2433333333,1046191.9766666666,50.05363169514224,14.365195385106537
4049,554782,Praha,Praha 5,Jinonice,Laténská,748595.4861538461,1045635.9661538462,50.05698467317745,14.34619901952303
4050,554782,Praha,Praha 5,Jinonice,Markova,747076.7521428572,1045788.6085714286,50.057498412055395,14.367501174437281
4051,554782,Praha,Praha 5,Jinonice,Mezi lány,747132.0281818182,1046606.1840909091,50.05014864916147,14.368301066946461
4052,554782,Praha,Praha 5,Jinonice,Mezi rolemi,747079.744375,1046721.43875,50.049186554843715,14.369244763839609
4053,554782,Praha,Praha 5,Jinonice,Mšecká,748312.16,1045745.4458333333,50.056359382551314,14.350328274514455
4054,554782,Praha,Praha 5,Jinonice,Na Hutmance,747026.3726086956,1045999.7391304348,50.0556800693982,14.368602155350237
4055,554782,Praha,Praha 5,Jinonice,Na Vidouli,747830.3958333334,1045896.735,50.055606357962745,14.3572825646371
4056,554782,Praha,Praha 5,Jinonice,Na pomezí,747199.2427272727,1045838.3627272728,50.05690434652888,14.365901874200832
4057,554782,Praha,Praha 5,Jinonice,Na vysoké I,746269.1399999999,1045905.45,50.05745230238095,14.378897327462104
4058,554782,Praha,Praha 5,Jinonice,Na výhonku,747026.2275,1045928.4775,50.05631493352478,14.368467797497361
4059,554782,Praha,Praha 5,Jinonice,Nad Rohatci,747487.20625,1046144.72875,50.053820824080425,14.362504867557934
4060,554782,Praha,Praha 5,Jinonice,Novoveská,747529.7575000001,1046794.498125,50.04798131340222,14.363160240402266
4061,554782,Praha,Praha 5,Jinonice,Nyklíčkova,746475.9154285714,1045808.1942857142,50.05806398393994,14.375850762924053
4062,554782,Praha,Praha 5,Jinonice,Ohradská,747327.2885714286,1046756.1857142857,50.04857207829458,14.365887324156551
4063,554782,Praha,Praha 5,Jinonice,Otopašská,748419.084,1045709.062,50.056551447705566,14.348779411188618
4064,554782,Praha,Praha 5,Jinonice,Pekařská,748612.9408333333,1045757.34,50.05588216165701,14.346190327962857
4065,554782,Praha,Praha 5,Jinonice,Peroutkova,746338.45,1045772.5900000001,50.058550318819876,14.377684450338231
4066,554782,Praha,Praha 5,Jinonice,Pod Vavřincem,747322.98875,1046815.6478125,50.04804778484251,14.366060592517728
4067,554782,Praha,Praha 5,Jinonice,Pod Vidoulí,747378.3805263158,1046171.6857894737,50.053714878213924,14.36406184855357
4068,554782,Praha,Praha 5,Jinonice,Pod skalou,747369.5485714285,1046876.8271428571,50.04744552099648,14.365533696752921
4069,554782,Praha,Praha 5,Jinonice,Pod stolovou horou,748527.75,1045721.4475,50.05630699898301,14.347299955027625
4070,554782,Praha,Praha 5,Jinonice,Pod vodovodem,746748.2633333333,1046332.8266666667,50.05305599830612,14.373086535414833
4071,554782,Praha,Praha 5,Jinonice,Polívkova,747345.1070588236,1046408.715882353,50.051644814185394,14.364975829205726
4072,554782,Praha,Praha 5,Jinonice,Prokopových,748042.17,1046452.95,50.050391371714234,14.3554187551396
4073,554782,Praha,Praha 5,Jinonice,Prokopské údolí,746976.14,1047703.7916666666,50.04056487151548,14.37255662135131
4074,554782,Praha,Praha 5,Jinonice,Puchmajerova,746887.4033333333,1046105.6255555557,50.054908192071366,14.370727181062193
4075,554782,Praha,Praha 5,Jinonice,Pučova,747779.1318181818,1046105.3731818182,50.05381139972248,14.358391349085817
4076,554782,Praha,Praha 5,Jinonice,Radlická,747830.8454545455,1046617.1890909091,50.049189263449506,14.358656300530642
4077,554782,Praha,Praha 5,Jinonice,Rohatecká,747523.9994915253,1046190.723559322,50.05336582295064,14.362083977726595
4078,554782,Praha,Praha 5,Jinonice,Schwarzenberská,747959.5235714286,1045953.1328571428,50.05494479417758,14.35560436998434
4079,554782,Praha,Praha 5,Jinonice,Souběžná I,747559.4575,1046072.0594444445,50.054378968162936,14.361366278517721
4080,554782,Praha,Praha 5,Jinonice,Souběžná II,747602.3265909092,1045999.2752272728,50.054974351914666,14.360633890646769
4081,554782,Praha,Praha 5,Jinonice,Souběžná III,747580.5177272727,1045933.8245454546,50.05558416328308,14.36081023980924
4082,554782,Praha,Praha 5,Jinonice,Souběžná IV,747585.7180952381,1045878.4576190476,50.056070865066744,14.360632272076794
4083,554782,Praha,Praha 5,Jinonice,Stará Stodůlecká,748069.77,1046508.534,50.049862282217966,14.355143490293429
4084,554782,Praha,Praha 5,Jinonice,Stodůlecká,747434.5950000001,1046727.4072222221,50.04869614369462,14.364348040989524
4085,554782,Praha,Praha 5,Jinonice,U Trezorky,746545.0,1046032.0,50.05598559810148,14.375323027231898
4086,554782,Praha,Praha 5,Jinonice,U Tyršovy školy,747053.4133333334,1046294.36,50.05302273935327,14.368791850442886
4087,554782,Praha,Praha 5,Jinonice,U Waltrovky,747000.6616666666,1045939.7733333333,50.05624582514559,14.368843083820598
4088,554782,Praha,Praha 5,Jinonice,U dětského hřiště,747749.3744444444,1046063.3277777777,50.05422256335306,14.358722445912493
4089,554782,Praha,Praha 5,Jinonice,U jinonického rybníčka,747869.0355555556,1046239.8999999999,50.052502395250585,14.357405428039328
4090,554782,Praha,Praha 5,Jinonice,U kříže,747144.9745,1046134.8709999999,50.05433040314593,14.367220090857254
4091,554782,Praha,Praha 5,Jinonice,U opatrovny,747150.5028571428,1046745.2628571428,50.048887193934114,14.368311638681238
4092,554782,Praha,Praha 5,Jinonice,U panské zahrady,747911.4025000001,1045904.257,50.055439450611225,14.356176392529376
4093,554782,Praha,Praha 5,Jinonice,U pastoušky,746900.59,1046037.9325,50.05549485368065,14.37041525482895
4094,554782,Praha,Praha 5,Jinonice,V Roháčích,747545.3207272728,1046233.6958181818,50.05295681414033,14.361871326537273
4095,554782,Praha,Praha 5,Jinonice,V ohybu,747151.7571428571,1045945.9528571429,50.05600462371,14.366764705313198
4096,554782,Praha,Praha 5,Jinonice,V zářezu,746956.405,1046182.9375,50.054134621642106,14.369920575330786
4097,554782,Praha,Praha 5,Jinonice,Vacínovská,748367.5271428572,1045751.1452380953,50.05624028777424,14.349573292258615
4098,554782,Praha,Praha 5,Jinonice,Vavřinecká,747165.3804761905,1046847.4219047619,50.047958992682695,14.368301323213837
4099,554782,Praha,Praha 5,Jinonice,Vidoulská,748204.9158064516,1045812.3429032258,50.05589593676887,14.351940038297492
4100,554782,Praha,Praha 5,Jinonice,Walterovo náměstí,746752.5685714287,1045935.1985714285,50.0565921632641,14.372266406662064
4101,554782,Praha,Praha 5,Jinonice,Za zámečkem,747989.1560000001,1046036.2529999999,50.05416795612622,14.355353720877229
4102,554782,Praha,Praha 5,Jinonice,Záluské,747502.4039622642,1046173.1716981132,50.05354876744812,14.36234909773588
4103,554782,Praha,Praha 5,Jinonice,none,747614.14,1047266.54,50.04367313294498,14.362896764089859
4104,554782,Praha,Praha 5,Jinonice,Řeporyjská,748015.2799999999,1046356.09,50.05128719734044,14.35560512988483
4105,554782,Praha,Praha 5,Jinonice,Šternova,747477.3121428572,1046155.0017857143,50.053741525811816,14.36266140010052
4106,554782,Praha,Praha 5,Košíře,Beníškové,746980.1016666667,1045191.0066666667,50.062939971253726,14.367694552392527
4107,554782,Praha,Praha 5,Košíře,Brožíkova,745376.3757142856,1044462.7042857142,50.07140060382232,14.38849276562658
4108,554782,Praha,Praha 5,Košíře,Cetyňská,746840.635,1044750.475,50.06703534656054,14.368781068544568
4109,554782,Praha,Praha 5,Košíře,Cibulka,747702.53,1044631.4,50.067033406924814,14.35662727150398
4110,554782,Praha,Praha 5,Košíře,Destinové,746769.533,1044961.9099999999,50.06523981028412,14.37016952426071
4111,554782,Praha,Praha 5,Košíře,Donátova,745510.9416666668,1044571.0333333333,50.070270270594335,14.386837565892197
4112,554782,Praha,Praha 5,Košíře,Dubrovnická,746913.0299999999,1044784.3483333333,50.066644464631246,14.367844191974774
4113,554782,Praha,Praha 5,Košíře,Duškova,745177.26,1044536.16,50.07099115725061,14.391388556925811
4114,554782,Praha,Praha 5,Košíře,Erbenova,745301.3333333334,1044431.215,50.07177333976529,14.389471092735448
4115,554782,Praha,Praha 5,Košíře,Fabiánova,746994.6359999999,1044714.8973333333,50.06716246908174,14.366582083083838
4116,554782,Praha,Praha 5,Košíře,Hillebrantova,746061.6315384617,1045248.99,50.063554495451434,14.380513300318045
4117,554782,Praha,Praha 5,Košíře,Hlaváčkova,745862.2788888889,1044549.0288888889,50.07003407052242,14.381933665357892
4118,554782,Praha,Praha 5,Košíře,Holečkova,745496.6070833333,1044381.9879166667,50.071971667000604,14.386674703848373
4119,554782,Praha,Praha 5,Košíře,Holátova,745922.85,1045335.2633333333,50.06295685711118,14.382598398942331
4120,554782,Praha,Praha 5,Košíře,Houdova,745757.6945161291,1045167.410967742,50.064655034950555,14.38456275056362
4121,554782,Praha,Praha 5,Košíře,Hoškova,745919.4966666666,1045292.0966666667,50.0633454522539,14.382562292645552
4122,554782,Praha,Praha 5,Košíře,Hübnerové,746647.062,1045009.884,50.06496338102919,14.371955870267467
4123,554782,Praha,Praha 5,Košíře,Jenišovská,746154.1466666667,1045559.8455555555,50.06067198132821,14.379827543858385
4124,554782,Praha,Praha 5,Košíře,Jinonická,746260.6163492063,1045073.9844444445,50.06486829075872,14.37742548502747
4125,554782,Praha,Praha 5,Košíře,K Měchurce,745827.0370588236,1044983.4517647058,50.0662081907579,14.38325170789231
4126,554782,Praha,Praha 5,Košíře,K Popelce,745599.52,1045151.345,50.064992679135315,14.38672065245728
4127,554782,Praha,Praha 5,Košíře,K zastávce,746810.9366666666,1044789.9133333334,50.06672067978043,14.36926748002338
4128,554782,Praha,Praha 5,Košíře,Karenova,747072.94125,1045088.2975,50.06374034085834,14.366213447618131
4129,554782,Praha,Praha 5,Košíře,Ke Kotlářce,747543.8985714286,1044347.8214285715,50.069754660150295,14.358278871147727
4130,554782,Praha,Praha 5,Košíře,Klikatá,746698.16,1045665.27,50.05906328099608,14.372502750759296
4131,554782,Praha,Praha 5,Košíře,Kotlářka,747572.0233333334,1044074.5166666666,50.072154083641216,14.35736599499507
4132,554782,Praha,Praha 5,Košíře,Košířské náměstí,746923.4633333333,1044457.9566666667,50.06953857475414,14.367075025749786
4133,554782,Praha,Praha 5,Košíře,Kvapilova,746531.125,1044976.783125,50.065400969912595,14.373496692396106
4134,554782,Praha,Praha 5,Košíře,Leitzova,747501.21,1044265.17,50.07054341549525,14.358711212212231
4135,554782,Praha,Praha 5,Košíře,Lerausova,747042.69,1045349.815,50.06144844610255,14.367132582948612
4136,554782,Praha,Praha 5,Košíře,Linhartova,746846.5058333334,1045194.3275,50.06307498410543,14.369549294968083
4137,554782,Praha,Praha 5,Košíře,Lovčenská,746784.664,1044750.9540000001,50.06710003270219,14.36955644728768
4138,554782,Praha,Praha 5,Košíře,Lukavského,746889.5883333334,1045226.7022222222,50.062733567458864,14.36901517670656
4139,554782,Praha,Praha 5,Košíře,Mahenova,745461.6263636363,1044440.0072727273,50.071497926537994,14.387269652568571
4140,554782,Praha,Praha 5,Košíře,Malá Houdova,745614.975,1045191.42,50.064616736172276,14.38658337386798
4141,554782,Praha,Praha 5,Košíře,Mikšovského,746049.2616666667,1045445.5203333333,50.06181930029655,14.381060132768459
4142,554782,Praha,Praha 5,Košíře,Musílkova,746845.6884375,1044657.4053125,50.067858035901644,14.368533007633959
4143,554782,Praha,Praha 5,Košíře,Na Popelce,745665.11,1044630.5009090909,50.069550994012005,14.384817810441973
4144,554782,Praha,Praha 5,Košíře,Na Stárce,746751.6968,1044910.8608,50.065716446645446,14.370318623317882
4145,554782,Praha,Praha 5,Košíře,Na Zámyšli,746420.37,1044527.3842857142,50.069539911002906,14.374169491427576
4146,554782,Praha,Praha 5,Košíře,Na pomezí,747101.7463636363,1045352.0772727273,50.0613555269006,14.366319859336187
4147,554782,Praha,Praha 5,Košíře,Na sklonku,747233.763,1044811.0279999999,50.06601159159067,14.363457435336667
4148,554782,Praha,Praha 5,Košíře,Na výši,747431.3591666667,1044945.7808333333,50.06456785564264,14.360981531778988
4149,554782,Praha,Praha 5,Košíře,Na Šmukýřce,746509.4971052632,1044976.3357894736,50.065431586620896,14.373795090638906
4150,554782,Praha,Praha 5,Košíře,Nad Hliníkem,748319.7000000001,1044891.2733333334,50.06395741383551,14.348586278161989
4151,554782,Praha,Praha 5,Košíře,Nad Kavalírkou,746519.57,1044678.78,50.068069354826726,14.373086458450766
4152,554782,Praha,Praha 5,Košíře,Nad Kuliškou,746468.8899999999,1044808.773,50.06697398345962,14.374036413043644
4153,554782,Praha,Praha 5,Košíře,Nad Turbovou,746581.9119354838,1044858.7422580646,50.06638975435521,14.372568144328522
4154,554782,Praha,Praha 5,Košíře,Nad zámečkem,747300.295625,1044787.8060937499,50.06613640033488,14.362492393047642
4155,554782,Praha,Praha 5,Košíře,Naskové,747365.4863414634,1045189.6109756096,50.06247744448618,14.362359895913075
4156,554782,Praha,Praha 5,Košíře,Nedošínské,746582.2483333334,1045021.6983333332,50.064937978021995,14.372875256220349
4157,554782,Praha,Praha 5,Košíře,Nepomucká,747147.2366666667,1044479.9222222223,50.06906717296723,14.364020642653454
4158,554782,Praha,Praha 5,Košíře,Peroutkova,745688.6333333334,1045248.9033333333,50.064014157070545,14.385674032705904
4159,554782,Praha,Praha 5,Košíře,Plzeňská,746034.7747560976,1044445.6092682926,50.070742918994824,14.379348922608397
4160,554782,Praha,Praha 5,Košíře,Pod Kavalírkou,746543.0118518518,1044533.0518518517,50.06933840775647,14.372483262135562
4161,554782,Praha,Praha 5,Košíře,Pod Klamovkou,746282.328,1044501.4439999999,50.06994090835326,14.376030062260336
4162,554782,Praha,Praha 5,Košíře,Pod Kotlářkou,747470.9266666666,1044152.94,50.07158030524999,14.358915234486023
4163,554782,Praha,Praha 5,Košíře,Pod radnicí,745817.254,1044499.439,50.07053114582981,14.382461927006046
4164,554782,Praha,Praha 5,Košíře,Pod Šmukýřkou,746406.5033333334,1045073.2122222222,50.06469557183032,14.375405461690502
4165,554782,Praha,Praha 5,Košíře,Pod školou,746831.9009090909,1044541.4445454546,50.068907813813155,14.368501830534203
4166,554782,Praha,Praha 5,Košíře,Prachnerova,745967.5775,1044502.415,50.07031967137837,14.380387421858373
4167,554782,Praha,Praha 5,Košíře,Průchova,747209.8923076923,1045125.7007692307,50.063238437232044,14.364390239242212
4168,554782,Praha,Praha 5,Košíře,Píseckého,747035.311,1044601.744,50.06812012930842,14.365802636195765
4169,554782,Praha,Praha 5,Košíře,Před Cibulkami,747067.1942857143,1044717.1900000001,50.06705263646692,14.3655824995427
4170,554782,Praha,Praha 5,Košíře,Schodová,747154.9500000001,1044660.1366666667,50.067452619166765,14.364259002321436
4171,554782,Praha,Praha 5,Košíře,Slavická,747522.125,1043971.4650000001,50.07313342230987,14.35785902161779
4172,554782,Praha,Praha 5,Košíře,Slávy Horníka,746823.0329999999,1044622.9693333333,50.0681926474624,14.368780581543223
4173,554782,Praha,Praha 5,Košíře,Smolíkova,746952.1625,1045103.6075,50.06375280558207,14.36791382847603
4174,554782,Praha,Praha 5,Košíře,Starokošířská,745566.47,1044482.6625,50.07098906772987,14.385900283152088
4175,554782,Praha,Praha 5,Košíře,Strakatého,746649.5075000001,1045033.045,50.0647540868497,14.371966347635212
4176,554782,Praha,Praha 5,Košíře,Trachtova,746210.52,1045303.1466666666,50.06288890831417,14.378556817939023
4177,554782,Praha,Praha 5,Košíře,Trojdílná,747516.0623529413,1044775.8423529412,50.06597693313524,14.359484055003582
4178,554782,Praha,Praha 5,Košíře,Tůmova,746705.235,1044649.7675,50.06809908449217,14.370461859966857
4179,554782,Praha,Praha 5,Košíře,U Cibulky,747709.46,1044638.32,50.06696322840609,14.356544644841332
4180,554782,Praha,Praha 5,Košíře,U Kavalírky,746588.81,1044492.218,50.06964568831346,14.371771391264842
4181,554782,Praha,Praha 5,Košíře,U Poštovky,747681.73,1044308.575,50.06993420344712,14.356296446413388
4182,554782,Praha,Praha 5,Košíře,U Tyrše,745622.4975,1044412.7325,50.071542997151546,14.384991308125256
4183,554782,Praha,Praha 5,Košíře,U Vojanky,746248.4842857143,1044872.6680952382,50.06667625629949,14.377208365586688
4184,554782,Praha,Praha 5,Košíře,U lesíka,747667.7009090909,1044907.8863636364,50.0646139192082,14.357638943612251
4185,554782,Praha,Praha 5,Košíře,U tenisu,747459.6855555555,1044597.9455555555,50.06763084162911,14.359923326919997
4186,554782,Praha,Praha 5,Košíře,U teplárny,745874.1957142857,1045113.0942857143,50.064995494454735,14.382846967505854
4187,554782,Praha,Praha 5,Košíře,U Šalamounky,745771.9084210526,1044987.7126315789,50.06623806042025,14.384022664478758
4188,554782,Praha,Praha 5,Košíře,Urbanova,746044.8586206896,1045377.7227586207,50.062428564481145,14.380991455795701
4189,554782,Praha,Praha 5,Košíře,V Cibulkách,747290.7625396826,1044787.3726984126,50.066152011871665,14.36262346673662
4190,554782,Praha,Praha 5,Košíře,V břízkách,747361.8918181817,1044529.8009090909,50.068358330855354,14.36114595443869
4191,554782,Praha,Praha 5,Košíře,V ostružiní,746554.34,1044917.21,50.065902968325695,14.373061508348371
4192,554782,Praha,Praha 5,Košíře,V stráni,747342.6808333333,1044809.9475000001,50.06588695192026,14.36194833997427
4193,554782,Praha,Praha 5,Košíře,Vejražkova,747173.263255814,1045093.0890697674,50.06357403220871,14.364834588469645
4194,554782,Praha,Praha 5,Košíře,Vrchlického,745849.004923077,1044545.613846154,50.070080819224735,14.382110822527316
4195,554782,Praha,Praha 5,Košíře,Weberova,747753.225,1043929.015,50.07322643513232,14.354579640106193
4196,554782,Praha,Praha 5,Košíře,Zahradníčkova,747932.3178571428,1044352.4514285715,50.06923429243317,14.352913110926137
4197,554782,Praha,Praha 5,Košíře,none,746117.4,1045335.12,50.06271874135682,14.379906343663865
4198,554782,Praha,Praha 5,Košíře,náměstí Josefa Machka,745781.8536363636,1045083.7313636363,50.065370621309064,14.384068555828815
4199,554782,Praha,Praha 5,Košíře,Černochova,746116.4,1045334.3528571428,50.06272680463192,14.379918712948928
